,Bath(s),Area(Marla),Bedroom(s),Servant Quarters,Kitchens,Store Rooms,Storey Unit,Main Location,IsPrimeLoc,SolarInstalled,WaterBore,CornerHouse,luxury_type,Property era
5219,7.0,8.0,6.0,1.0,2.0,1.0,2.0,Faisal Town Phase 1,False,False,False,False,1,Brand New (2025)
4780,5.0,4.0,4.0,1.0,1.0,1.0,3.0,G-13,False,False,False,False,0,Recently Built
1124,5.0,10.0,5.0,2.0,1.0,2.0,2.0,DHA Phase 2,True,False,False,False,0,Brand New (2025)
2077,5.0,16.0,5.0,1.0,2.0,1.0,2.0,Bani Gala,False,False,False,False,1,Brand New (2025)
3738,4.0,10.0,4.0,1.0,2.0,1.0,2.0,DHA Phase 2,True,False,False,True,0,Recently Built
210,6.0,20.0,5.0,1.0,1.0,1.0,2.0,DHA Phase 1,False,False,False,False,0,Brand New (2025)
5609,7.0,14.0,8.0,1.0,2.0,1.0,3.0,G-10,False,False,False,False,0,Modern Era
4458,6.0,8.0,5.0,1.0,2.0,1.0,2.0,Bahria Enclave,False,False,False,False,0,Brand New (2025)
2503,7.0,22.0,6.0,2.0,2.0,1.0,2.0,F-7,False,False,False,False,1,Recently Built
4279,5.0,48.0,5.0,1.0,1.0,1.0,2.0,G-6,False,False,False,True,0,Recently Built
5018,6.0,8.0,5.0,1.0,2.0,1.0,2.0,Bahria Enclave,False,False,False,False,0,Modern Era
899,6.0,20.0,6.0,2.0,2.0,2.0,2.0,DHA Phase 2,True,False,False,False,1,Brand New (2025)
5806,4.0,8.0,4.0,1.0,1.0,1.0,1.0,Gulberg Residencia,False,False,False,True,0,Recently Built
4029,6.0,32.0,6.0,2.0,1.0,2.0,3.0,E-7,False,False,True,False,0,Recently Built
2808,6.0,10.0,5.0,1.0,2.0,1.0,2.0,Bahria Enclave,False,False,False,False,0,Recently Built
1956,6.0,10.0,5.0,1.0,2.0,1.0,2.0,DHA Phase 2,False,False,False,False,0,Brand New (2025)
828,6.0,10.0,5.0,1.0,2.0,1.0,3.0,Bahria Enclave,True,False,False,False,0,Brand New (2025)
6388,6.0,40.0,7.0,1.0,3.0,2.0,1.0,F-17,False,False,False,False,0,Recently Built
2605,4.0,22.0,4.0,1.0,2.0,1.0,2.0,G-10,False,False,False,False,0,Established
2695,4.0,5.0,3.0,1.0,1.0,1.0,2.0,Faisal Hills,False,False,True,False,0,Brand New (2025)
3062,6.0,10.0,5.0,1.0,1.0,1.0,2.0,Top City 1,False,False,False,False,0,Recently Built
175,6.0,24.0,5.0,1.0,2.0,1.0,1.0,F-8,False,False,False,False,0,Recently Built
5060,6.0,20.0,6.0,2.0,2.0,1.0,2.0,DHA Phase 2,False,False,False,False,1,Brand New (2025)
4977,4.0,5.0,3.0,1.0,1.0,1.0,3.0,Faisal Hills,True,False,True,False,0,Brand New (2025)
6464,4.0,4.0,4.0,1.0,2.0,1.0,2.0,I-11,False,False,False,False,0,Brand New (2025)
2986,6.0,40.0,7.0,2.0,2.0,1.0,2.0,F-7,False,False,False,False,0,Recently Built
4395,6.0,20.0,5.0,2.0,2.0,1.0,2.0,DHA Phase 5,True,False,False,False,0,Brand New (2025)
1415,6.0,14.0,6.0,1.0,2.0,1.0,2.0,D-12,False,False,False,False,0,Recently Built
3397,5.0,6.0,4.0,1.0,2.0,1.0,2.0,MPCHS - Multi Gardens,True,False,True,False,0,Brand New (2025)
249,6.0,26.0,6.0,2.0,2.0,2.0,2.0,F-7,True,False,False,False,1,Vintage
1643,2.0,4.0,2.0,1.0,1.0,1.0,2.0,G-14,False,False,False,False,0,Recently Built
1430,8.0,16.0,7.0,1.0,2.0,1.0,2.0,F-6,False,False,True,False,0,Recently Built
1003,6.0,9.0,5.0,1.0,2.0,1.0,2.0,Bahria Enclave,False,False,False,False,0,Brand New (2025)
6176,5.0,20.0,5.0,1.0,1.0,1.0,2.0,F-8,True,False,False,False,1,Established
878,5.0,14.0,5.0,1.0,2.0,1.0,2.0,I-8,False,False,False,False,0,Recently Built
239,7.0,14.0,7.0,1.0,3.0,1.0,2.0,D-12,False,False,False,False,0,Brand New (2025)
435,3.0,8.0,3.0,1.0,1.0,1.0,2.0,DHA Valley,False,False,False,False,1,Recently Built
3746,5.0,6.0,3.0,1.0,1.0,1.0,3.0,MPCHS - Multi Gardens,False,False,False,False,0,Brand New (2025)
5096,6.0,10.0,6.0,2.0,2.0,1.0,2.0,Top City 1,False,False,False,True,0,Recently Built
6233,6.0,11.0,8.0,1.0,3.0,1.0,3.0,Faisal Town Phase 1,False,False,False,False,0,Recently Built
1532,6.0,10.0,5.0,1.0,1.0,1.0,2.0,D-12,False,False,False,False,0,Brand New (2025)
2619,5.0,42.0,4.0,1.0,1.0,1.0,1.0,F-8,True,False,True,False,1,Vintage
5932,6.0,10.0,6.0,1.0,2.0,1.0,2.0,G-13,True,False,True,False,0,Brand New (2025)
3185,5.0,20.0,5.0,2.0,1.0,1.0,2.0,DHA Phase 5,False,False,False,False,0,Brand New (2025)
3781,5.0,6.0,5.0,1.0,2.0,1.0,2.0,Bani Gala,False,False,True,True,1,Brand New (2025)
6472,5.0,5.0,5.0,1.0,2.0,1.0,2.0,D-12,False,False,True,False,0,Brand New (2025)
1549,7.0,14.0,7.0,1.0,2.0,1.0,1.0,D-12,False,False,False,True,0,Recently Built
3716,3.0,4.0,3.0,1.0,1.0,1.0,2.0,Bani Gala,False,False,False,False,1,Recently Built
3254,6.0,20.0,5.0,2.0,2.0,2.0,2.0,DHA Phase 2,True,False,False,False,0,Recently Built
1811,6.0,10.0,5.0,1.0,2.0,1.0,2.0,MPCHS - Multi Gardens,True,False,False,False,0,Brand New (2025)
4862,6.0,14.0,6.0,1.0,2.0,1.0,2.0,Jinnah Gardens,False,False,False,False,0,Brand New (2025)
22,6.0,20.0,6.0,2.0,2.0,2.0,2.0,DHA Phase 2,False,False,False,False,0,Brand New (2025)
5389,4.0,5.0,4.0,1.0,2.0,1.0,2.0,G-9,False,False,False,False,0,Vintage
4689,5.0,10.0,5.0,1.0,2.0,1.0,2.0,Top City 1,True,False,False,False,1,Brand New (2025)
1759,6.0,24.0,7.0,2.0,2.0,2.0,2.0,G-14,False,False,True,False,0,Brand New (2025)
797,4.0,6.0,4.0,1.0,2.0,1.0,2.0,G-8,False,False,False,False,0,Brand New (2025)
5393,3.0,5.0,3.0,1.0,1.0,1.0,2.0,Bahria Enclave,False,False,False,False,0,Brand New (2025)
942,6.0,20.0,5.0,1.0,2.0,1.0,2.0,DHA Phase 2,True,False,False,True,0,Brand New (2025)
6118,6.0,20.0,5.0,1.0,1.0,1.0,2.0,Emaar Canyon Views,False,False,False,False,1,Brand New (2025)
5854,6.0,10.0,6.0,1.0,2.0,1.0,2.0,G-13,True,False,True,False,0,Brand New (2025)
4567,6.0,14.0,6.0,1.0,2.0,1.0,1.0,G-10,False,False,False,False,1,Brand New (2025)
666,2.0,4.0,2.0,1.0,1.0,1.0,1.0,H-13,False,False,False,False,0,Brand New (2025)
2227,4.0,20.0,4.0,2.0,2.0,1.0,1.0,Naval Anchorage,False,False,False,False,1,Brand New (2025)
1386,5.0,5.0,4.0,1.0,2.0,1.0,2.0,MPCHS - Multi Gardens,False,False,False,False,1,Recently Built
4316,7.0,20.0,8.0,1.0,2.0,1.0,2.0,G-15,True,False,False,True,0,Recently Built
3434,6.0,8.0,4.0,1.0,2.0,1.0,2.0,MPCHS - Multi Gardens,False,False,True,False,1,Brand New (2025)
5553,3.0,7.0,2.0,1.0,1.0,1.0,1.0,FECHS,False,False,False,False,1,Brand New (2025)
1146,6.0,11.0,5.0,1.0,2.0,1.0,2.0,Bani Gala,True,False,False,False,1,Brand New (2025)
5004,3.0,5.0,2.0,1.0,1.0,1.0,1.0,Bani Gala,False,False,False,False,0,Recently Built
290,6.0,12.0,6.0,1.0,2.0,1.0,2.0,I-8,False,False,False,False,0,Recently Built
3077,7.0,10.0,5.0,1.0,2.0,1.0,2.0,DHA Phase 5,False,False,False,False,0,Brand New (2025)
5011,6.0,26.0,6.0,2.0,2.0,1.0,2.0,DHA Phase 2,False,False,False,False,1,Brand New (2025)
2670,4.0,4.0,4.0,1.0,3.0,1.0,2.0,I-11,False,False,False,False,0,Recently Built
3661,3.0,5.0,2.0,1.0,1.0,1.0,1.0,Airport Green Garden,False,False,False,False,1,Brand New (2025)
818,6.0,10.0,5.0,1.0,2.0,1.0,2.0,DHA Phase 5,False,False,False,False,0,Brand New (2025)
5135,3.0,8.0,3.0,1.0,1.0,1.0,2.0,DHA Valley,False,False,False,False,0,Brand New (2025)
3365,6.0,5.0,5.0,1.0,3.0,1.0,2.0,H-13,False,False,False,False,1,Brand New (2025)
3097,5.0,8.0,5.0,1.0,2.0,1.0,2.0,Bani Gala,False,False,True,False,1,Brand New (2025)
2513,5.0,5.0,4.0,1.0,2.0,1.0,2.0,Faisal Town Phase 1,True,False,False,False,0,Recently Built
4126,6.0,10.0,5.0,1.0,2.0,1.0,2.0,Bahria Enclave,False,False,False,False,0,Brand New (2025)
1513,6.0,7.0,6.0,1.0,2.0,1.0,2.0,F-17,False,False,False,False,0,Brand New (2025)
5180,5.0,26.0,5.0,2.0,2.0,1.0,2.0,F-7,True,False,False,False,0,Recently Built
690,6.0,26.0,5.0,2.0,1.0,1.0,1.0,F-8,True,False,False,False,0,Recently Built
5923,5.0,4.0,4.0,1.0,2.0,1.0,2.0,G-13,False,False,False,False,1,Recently Built
1381,5.0,6.0,4.0,1.0,2.0,2.0,1.0,I-10,False,False,False,False,0,Recently Built
675,6.0,40.0,9.0,2.0,2.0,1.0,3.0,F-6,True,False,False,False,0,Recently Built
4032,5.0,5.0,4.0,1.0,1.0,1.0,2.0,Faisal Town Phase 1,False,True,True,False,0,Recently Built
6348,6.0,14.0,6.0,1.0,2.0,1.0,2.0,Zaraj Housing Scheme,False,False,False,False,0,Recently Built
918,6.0,8.0,4.0,1.0,2.0,1.0,2.0,MPCHS - Multi Gardens,True,False,True,False,0,Brand New (2025)
587,8.0,20.0,6.0,2.0,2.0,2.0,2.0,DHA Phase 2,False,False,False,False,0,Recently Built
1772,6.0,20.0,6.0,2.0,1.0,1.0,2.0,DHA Phase 2,False,False,False,False,0,Recently Built
1667,2.0,8.0,2.0,1.0,1.0,1.0,2.0,F-11,False,False,False,False,0,Brand New (2025)
2084,3.0,5.0,3.0,1.0,1.0,1.0,2.0,Airport Enclave,False,False,False,False,0,Brand New (2025)
6135,11.0,20.0,10.0,2.0,3.0,3.0,3.0,D-12,False,True,True,True,0,Brand New (2025)
2266,3.0,5.0,2.0,1.0,1.0,1.0,1.0,E-18,False,False,False,False,1,Brand New (2025)
5964,6.0,20.0,6.0,2.0,2.0,2.0,2.0,DHA Phase 2,False,True,False,False,0,Recently Built
1169,5.0,44.0,5.0,1.0,1.0,1.0,3.0,F-7,False,False,False,False,1,Vintage
1895,6.0,5.0,5.0,1.0,1.0,1.0,2.0,I-14,False,False,True,False,0,Brand New (2025)
583,4.0,4.0,4.0,1.0,2.0,1.0,2.0,I-10,False,False,False,False,0,Recently Built
4210,7.0,36.0,6.0,2.0,2.0,1.0,2.0,F-8,False,False,False,False,0,Recently Built
2391,6.0,26.0,6.0,2.0,2.0,1.0,3.0,F-11,False,False,False,False,1,Established
216,4.0,5.0,4.0,1.0,2.0,1.0,2.0,Kuri Road,False,True,False,False,0,Recently Built
6113,6.0,10.0,5.0,1.0,2.0,1.0,2.0,Top City 1,True,False,False,False,1,Brand New (2025)
2531,3.0,4.0,2.0,1.0,1.0,1.0,1.0,Ghauri Town,False,True,True,False,1,Recently Built
1383,5.0,6.0,5.0,1.0,2.0,1.0,1.0,I-11,False,False,False,False,0,Brand New (2025)
5724,6.0,7.0,5.0,1.0,2.0,2.0,2.0,CBR Town Phase 1,False,True,False,False,0,Recently Built
4852,7.0,10.0,6.0,1.0,2.0,1.0,2.0,Top City 1,True,False,False,False,1,Brand New (2025)
4240,6.0,40.0,7.0,1.0,2.0,1.0,3.0,Naval Anchorage,False,False,False,False,0,Brand New (2025)
5708,7.0,26.0,6.0,2.0,2.0,2.0,2.0,F-11,False,False,False,False,0,Recently Built
6375,6.0,13.0,5.0,1.0,2.0,1.0,2.0,Top City 1,True,False,False,True,0,Brand New (2025)
1280,5.0,26.0,4.0,2.0,1.0,2.0,2.0,F-7,True,False,False,False,0,Established
2848,6.0,7.0,6.0,1.0,2.0,1.0,2.0,G-13,False,False,True,False,0,Brand New (2025)
4378,4.0,5.0,3.0,1.0,1.0,1.0,2.0,DHA Phase 5,False,False,False,False,0,Recently Built
2790,4.0,5.0,4.0,2.0,2.0,1.0,2.0,MPCHS - Multi Gardens,True,False,False,True,0,Established
3249,6.0,20.0,5.0,1.0,1.0,1.0,2.0,F-10,True,False,False,False,0,Modern Era
135,6.0,14.0,6.0,1.0,2.0,1.0,2.0,I-8,True,False,False,False,0,Recently Built
2212,6.0,8.0,6.0,1.0,2.0,1.0,2.0,G-13,False,False,False,False,0,Recently Built
3772,6.0,10.0,6.0,1.0,2.0,1.0,1.0,DHA Phase 2,False,False,False,False,1,Brand New (2025)
4790,6.0,10.0,5.0,1.0,2.0,1.0,2.0,Bahria Enclave,False,False,False,False,0,Brand New (2025)
4937,7.0,26.0,6.0,2.0,2.0,1.0,2.0,F-7,False,False,False,False,1,Recently Built
338,4.0,5.0,4.0,1.0,2.0,1.0,2.0,E-18,False,False,False,False,1,Brand New (2025)
5886,5.0,5.0,4.0,1.0,2.0,1.0,2.0,MPCHS - Multi Gardens,False,False,True,False,0,Recently Built
2133,6.0,14.0,7.0,1.0,2.0,1.0,2.0,I-8,False,False,False,False,1,Recently Built
2457,3.0,7.0,4.0,1.0,1.0,1.0,2.0,FECHS,False,False,False,False,1,Brand New (2025)
5969,6.0,8.0,6.0,1.0,1.0,1.0,3.0,CBR Town Phase 1,False,False,False,False,0,Recently Built
2519,6.0,20.0,6.0,2.0,1.0,1.0,2.0,Kuri Road,False,False,False,False,0,Modern Era
4799,3.0,7.0,3.0,1.0,1.0,1.0,1.0,E-18,False,False,False,False,0,Brand New (2025)
1663,2.0,5.0,2.0,1.0,2.0,1.0,2.0,DHA Valley,False,False,False,False,0,Brand New (2025)
3326,5.0,4.0,4.0,1.0,2.0,1.0,2.0,G-13,False,False,True,False,0,Brand New (2025)
2498,6.0,16.0,6.0,1.0,2.0,2.0,2.0,G-9,False,False,False,False,0,Brand New (2025)
4775,7.0,18.0,5.0,1.0,1.0,1.0,3.0,F-11,False,False,False,False,0,Vintage
3050,5.0,6.0,5.0,1.0,2.0,2.0,2.0,Soan Garden,False,False,False,False,1,Recently Built
6141,5.0,10.0,5.0,1.0,2.0,1.0,2.0,Bahria Enclave,False,False,False,False,0,Recently Built
4662,5.0,4.0,4.0,1.0,2.0,1.0,2.0,G-13,True,False,True,False,0,Recently Built
5639,7.0,22.0,8.0,1.0,1.0,1.0,3.0,F-10,False,False,False,True,0,Established
3041,6.0,7.0,5.0,1.0,2.0,1.0,2.0,Bani Gala,False,False,False,False,0,Recently Built
5485,6.0,12.0,6.0,1.0,2.0,1.0,2.0,G-9,False,False,True,False,0,Recently Built
6376,6.0,20.0,5.0,1.0,2.0,1.0,2.0,Top City 1,True,False,False,False,1,Recently Built
897,4.0,6.0,4.0,1.0,2.0,1.0,2.0,I-10,False,False,True,False,0,Recently Built
363,6.0,10.0,6.0,1.0,2.0,1.0,2.0,Top City 1,False,False,False,False,0,Recently Built
5031,4.0,5.0,4.0,2.0,2.0,1.0,2.0,Bahria Enclave,True,False,False,False,0,Modern Era
6105,2.0,5.0,2.0,1.0,1.0,1.0,2.0,E-18,False,False,False,False,0,Brand New (2025)
2674,3.0,5.0,2.0,1.0,3.0,3.0,1.0,Bani Gala,True,False,False,False,0,Recently Built
6470,7.0,10.0,7.0,1.0,2.0,1.0,2.0,D-12,False,False,True,False,0,Brand New (2025)
3514,5.0,6.0,5.0,1.0,2.0,1.0,2.0,G-9,True,False,False,False,0,Brand New (2025)
2903,4.0,10.0,4.0,1.0,2.0,1.0,2.0,G-9,True,False,False,True,1,Brand New (2025)
4398,7.0,32.0,6.0,2.0,2.0,1.0,2.0,F-6,False,False,True,False,0,Vintage
718,6.0,10.0,6.0,1.0,2.0,2.0,2.0,G-13,True,False,False,False,0,Recently Built
2728,6.0,66.0,6.0,2.0,2.0,1.0,2.0,G-6,False,False,False,False,0,Vintage
2575,6.0,6.0,5.0,1.0,2.0,1.0,2.0,Soan Garden,True,False,True,False,0,Recently Built
4290,5.0,8.0,4.0,1.0,2.0,1.0,2.0,D-12,False,False,False,False,1,Brand New (2025)
4834,5.0,20.0,5.0,2.0,2.0,2.0,2.0,DHA Phase 2,False,False,False,False,0,Recently Built
201,5.0,20.0,5.0,2.0,2.0,1.0,2.0,DHA Phase 2,True,False,False,False,0,Brand New (2025)
2958,3.0,5.0,2.0,2.0,1.0,1.0,1.0,Bani Gala,False,False,True,False,0,Recently Built
2014,6.0,6.0,4.0,1.0,2.0,2.0,2.0,Korang Town,False,False,False,False,0,Brand New (2025)
4148,6.0,10.0,5.0,1.0,2.0,1.0,2.0,DHA Phase 2,False,False,False,False,0,Brand New (2025)
943,6.0,8.0,7.0,1.0,3.0,1.0,3.0,D-12,False,False,False,False,0,Brand New (2025)
2664,4.0,4.0,4.0,1.0,1.0,1.0,2.0,G-13,True,False,True,False,0,Recently Built
3692,5.0,14.0,4.0,1.0,2.0,1.0,2.0,MPCHS - Multi Gardens,False,False,False,False,0,Brand New (2025)
5063,3.0,5.0,2.0,1.0,1.0,1.0,1.0,Mumtaz City,False,False,False,True,1,Recently Built
1652,5.0,4.0,5.0,1.0,2.0,1.0,2.0,I-11,False,False,False,False,1,Brand New (2025)
4902,4.0,7.0,4.0,1.0,2.0,1.0,2.0,G-11,True,False,True,False,1,Established
880,5.0,8.0,4.0,1.0,1.0,1.0,2.0,Bahria Enclave,False,False,False,False,0,Brand New (2025)
5388,4.0,5.0,4.0,1.0,1.0,1.0,2.0,G-9,False,False,False,True,1,Vintage
2860,4.0,5.0,4.0,1.0,2.0,1.0,1.0,National Police Foundation O-9,False,False,True,False,0,Brand New (2025)
256,6.0,10.0,7.0,1.0,2.0,1.0,2.0,Top City 1,False,False,False,True,0,Brand New (2025)
4331,6.0,20.0,5.0,1.0,2.0,1.0,2.0,DHA Phase 3,True,False,False,False,0,Brand New (2025)
3429,6.0,8.0,5.0,1.0,2.0,1.0,2.0,MPCHS - Multi Gardens,False,False,True,False,0,Brand New (2025)
1097,7.0,34.0,6.0,2.0,2.0,2.0,2.0,DHA Phase 5,True,False,False,False,0,Brand New (2025)
4878,6.0,10.0,6.0,1.0,2.0,1.0,1.0,G-13,False,False,False,False,0,Brand New (2025)
262,5.0,7.0,5.0,1.0,2.0,1.0,2.0,Gulberg Residencia,True,False,False,False,0,Brand New (2025)
5288,5.0,9.0,5.0,2.0,2.0,2.0,2.0,F-11,False,False,False,True,0,Established
2574,7.0,10.0,8.0,1.0,3.0,1.0,3.0,G-10,True,False,False,False,0,Brand New (2025)
4096,6.0,18.0,6.0,2.0,2.0,1.0,3.0,F-11,False,False,False,False,0,Established
2536,6.0,20.0,6.0,1.0,1.0,1.0,2.0,DHA Phase 1,False,False,False,False,0,Modern Era
5236,5.0,6.0,4.0,1.0,2.0,1.0,2.0,I-14,False,False,True,False,0,Brand New (2025)
1238,6.0,16.0,5.0,1.0,2.0,2.0,2.0,E-11,False,False,False,False,0,Recently Built
6155,4.0,6.0,4.0,1.0,1.0,1.0,1.0,Pakistan Town,False,False,False,False,0,Brand New (2025)
3201,5.0,20.0,5.0,2.0,1.0,1.0,2.0,DHA Phase 2,False,False,False,False,0,Brand New (2025)
1002,6.0,8.0,5.0,1.0,2.0,1.0,2.0,Bahria Enclave,False,False,False,False,0,Brand New (2025)
6401,6.0,20.0,5.0,1.0,2.0,1.0,2.0,Kashmir Highway,False,False,False,False,0,Brand New (2025)
4441,6.0,5.0,6.0,1.0,3.0,1.0,2.0,Jhangi Syedan,False,False,False,False,0,Brand New (2025)
5588,7.0,38.0,7.0,2.0,2.0,2.0,2.0,F-8,False,False,False,True,1,Recently Built
2440,4.0,18.0,4.0,1.0,1.0,1.0,1.0,F-6,False,False,False,False,0,Recently Built
5211,7.0,5.0,5.0,1.0,2.0,1.0,2.0,University Town,False,False,False,False,0,Recently Built
5386,4.0,5.0,3.0,1.0,1.0,1.0,2.0,Bahria Town,True,False,False,False,0,Brand New (2025)
1882,6.0,10.0,7.0,1.0,1.0,1.0,2.0,G-13,True,False,True,False,0,Brand New (2025)
2747,6.0,5.0,6.0,1.0,2.0,1.0,2.0,Lehtrar Road,False,False,False,False,0,Recently Built
5692,6.0,10.0,6.0,1.0,2.0,1.0,2.0,G-13,False,False,True,False,0,Recently Built
4943,4.0,12.0,3.0,1.0,2.0,1.0,2.0,DHA Phase 5,False,False,False,False,0,Future
6357,6.0,14.0,6.0,1.0,2.0,1.0,2.0,B-17,True,False,False,False,0,Brand New (2025)
5666,6.0,8.0,6.0,1.0,2.0,1.0,2.0,I-9,False,False,False,False,1,Vintage
5179,5.0,18.0,5.0,2.0,2.0,1.0,2.0,F-8,False,False,False,False,0,Brand New (2025)
2974,6.0,8.0,5.0,1.0,2.0,1.0,2.0,G-14,False,False,False,False,0,Brand New (2025)
947,6.0,20.0,7.0,1.0,3.0,3.0,3.0,D-12,False,False,False,True,0,Brand New (2025)
5671,6.0,7.0,5.0,1.0,2.0,1.0,2.0,I-14,False,False,False,False,0,Brand New (2025)
1013,6.0,20.0,5.0,2.0,2.0,2.0,2.0,DHA Phase 2,False,False,False,False,0,Recently Built
1867,6.0,14.0,9.0,1.0,3.0,1.0,2.0,MPCHS - Multi Gardens,False,True,True,False,0,Brand New (2025)
3941,4.0,11.0,3.0,1.0,2.0,1.0,2.0,DHA Phase 1,True,False,False,False,1,Recently Built
6024,7.0,10.0,6.0,1.0,2.0,1.0,2.0,B-17,True,False,False,False,1,Brand New (2025)
1903,6.0,10.0,5.0,1.0,2.0,1.0,2.0,Bahria Town,False,False,False,False,0,Brand New (2025)
3300,6.0,20.0,5.0,2.0,2.0,2.0,2.0,DHA Phase 2,False,True,False,False,0,Brand New (2025)
4941,7.0,20.0,8.0,2.0,2.0,2.0,2.0,Top City 1,False,True,False,False,0,Recently Built
3028,4.0,6.0,4.0,1.0,2.0,2.0,2.0,MPCHS - Multi Gardens,False,False,False,True,0,Brand New (2025)
2271,5.0,18.0,5.0,2.0,2.0,1.0,2.0,F-6,False,False,False,False,1,Recently Built
2477,6.0,13.0,8.0,1.0,3.0,1.0,3.0,Gulberg Residencia,False,False,True,False,0,Brand New (2025)
6381,6.0,20.0,6.0,2.0,2.0,2.0,2.0,DHA Phase 2,False,False,False,False,0,Recently Built
6410,6.0,20.0,5.0,2.0,2.0,2.0,3.0,DHA Phase 2,False,False,False,False,0,Recently Built
5450,6.0,10.0,5.0,1.0,2.0,1.0,2.0,Bani Gala,False,False,False,False,1,Brand New (2025)
3967,5.0,8.0,5.0,1.0,2.0,1.0,2.0,G-11,False,False,False,False,0,Modern Era
4555,3.0,5.0,2.0,1.0,1.0,1.0,1.0,Bani Gala,False,False,False,False,0,Recently Built
2384,5.0,42.0,5.0,2.0,1.0,1.0,2.0,F-8,False,False,False,False,0,Modern Era
4025,6.0,20.0,5.0,2.0,1.0,1.0,3.0,F-8,True,False,False,False,0,Established
3875,9.0,20.0,9.0,2.0,2.0,1.0,3.0,D-12,False,False,False,False,0,Recently Built
4761,5.0,5.0,4.0,1.0,1.0,1.0,2.0,Faisal Town Phase 1,False,False,True,False,0,Brand New (2025)
4957,6.0,20.0,5.0,2.0,2.0,1.0,1.0,DHA Phase 2,False,True,False,False,0,Brand New (2025)
2556,6.0,10.0,7.0,2.0,1.0,2.0,2.0,H-13,False,False,False,False,0,Recently Built
1531,6.0,20.0,9.0,1.0,2.0,1.0,3.0,D-12,False,False,False,False,0,Brand New (2025)
4861,6.0,10.0,5.0,1.0,1.0,1.0,1.0,Kashmir Highway,True,False,False,False,1,Brand New (2025)
2493,6.0,10.0,6.0,2.0,2.0,1.0,2.0,D-12,False,False,False,False,0,Recently Built
2604,6.0,40.0,6.0,1.0,1.0,1.0,1.0,F-7,False,False,False,False,0,Established
6308,4.0,4.0,3.0,1.0,1.0,1.0,2.0,D-12,False,False,False,False,0,Brand New (2025)
820,7.0,6.0,6.0,1.0,2.0,1.0,2.0,Mumtaz City,False,False,False,False,0,Brand New (2025)
4112,4.0,5.0,4.0,1.0,1.0,1.0,2.0,MPCHS - Multi Gardens,True,False,False,False,0,Recently Built
1261,6.0,8.0,6.0,1.0,2.0,1.0,2.0,G-13,False,False,True,False,0,Brand New (2025)
2193,4.0,10.0,4.0,1.0,2.0,1.0,1.0,Tarlai,True,False,False,False,1,Modern Era
269,6.0,8.0,6.0,1.0,2.0,1.0,2.0,I-14,True,False,False,False,0,Brand New (2025)
1269,5.0,20.0,5.0,2.0,2.0,1.0,2.0,DHA Phase 2,False,False,False,False,0,Brand New (2025)
737,5.0,5.0,5.0,1.0,2.0,1.0,2.0,Bani Gala,False,False,False,False,0,Brand New (2025)
1481,6.0,10.0,6.0,1.0,2.0,3.0,2.0,Gulberg Residencia,False,False,False,False,0,Brand New (2025)
5778,4.0,5.0,3.0,1.0,2.0,1.0,2.0,B-17,True,False,False,False,0,Recently Built
3960,6.0,6.0,5.0,1.0,2.0,1.0,1.0,DHA Phase 2,False,False,False,True,0,Brand New (2025)
2332,5.0,4.0,5.0,1.0,2.0,1.0,2.0,G-14,False,False,True,False,0,Brand New (2025)
4092,6.0,14.0,6.0,1.0,1.0,1.0,2.0,Naval Anchorage,False,False,False,False,0,Brand New (2025)
4027,6.0,7.0,4.0,1.0,2.0,1.0,2.0,G-10,False,False,True,True,1,Brand New (2025)
1154,6.0,32.0,6.0,2.0,2.0,2.0,3.0,E-7,False,False,False,False,0,Brand New (2025)
5492,6.0,8.0,5.0,1.0,1.0,1.0,2.0,Bahria Town,False,False,False,False,1,Recently Built
3617,6.0,5.0,5.0,1.0,2.0,1.0,2.0,G-14,False,False,True,False,0,Brand New (2025)
4658,5.0,6.0,4.0,1.0,3.0,1.0,2.0,G-11,True,False,True,True,0,Modern Era
259,6.0,36.0,7.0,2.0,2.0,2.0,3.0,F-8,True,False,True,False,0,Brand New (2025)
4651,4.0,8.0,4.0,1.0,1.0,1.0,2.0,Shah Allah Ditta,False,False,False,False,0,Recently Built
3366,16.0,22.0,14.0,2.0,2.0,2.0,3.0,G-11,False,False,False,True,1,Brand New (2025)
5355,6.0,5.0,4.0,1.0,2.0,1.0,2.0,Faisal Town Phase 1,False,False,False,False,1,Brand New (2025)
573,4.0,5.0,3.0,1.0,1.0,1.0,2.0,Bahria Enclave,False,False,False,False,1,Brand New (2025)
2208,3.0,8.0,3.0,1.0,1.0,1.0,2.0,DHA Valley,False,False,False,False,1,Recently Built
3970,5.0,8.0,4.0,1.0,1.0,1.0,2.0,B-17,False,False,False,False,1,Brand New (2025)
3014,6.0,6.0,5.0,1.0,1.0,1.0,3.0,MPCHS - Multi Gardens,False,False,False,True,0,Brand New (2025)
3785,6.0,10.0,9.0,1.0,2.0,1.0,2.0,Faisal Town Phase 1,True,True,False,False,1,Brand New (2025)
83,4.0,8.0,3.0,1.0,1.0,1.0,2.0,DHA Valley,False,False,False,True,0,Recently Built
5833,6.0,20.0,5.0,2.0,2.0,2.0,2.0,DHA Phase 2,False,False,False,False,0,Brand New (2025)
3058,5.0,8.0,5.0,1.0,2.0,2.0,2.0,Mumtaz City,False,False,False,False,0,Brand New (2025)
722,6.0,7.0,5.0,1.0,2.0,1.0,2.0,G-13,True,False,True,False,0,Brand New (2025)
